synthetic_clients,validator_count,threshold,proposal_type,byzantine_validators,dropout_rate,bandwidth_mbps,rtt_ms,trials,valid_finalization_rate,invalid_rejection_rate,invalid_acceptance_rate,timeout_rate,mean_finality_ms,p95_finality_ms,mean_available_validators,mean_messages_per_round,mean_committee_kb_per_round
200,11,7,invalid,6,0.0,10.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,11,12,2463.0491015625003
200,11,7,valid,7,0.0,10.0,100.0,500,1.0,0.0,0.0,0.0,294.1051286460239,302.79125274192006,11,12,2463.0491015625003
200,11,7,invalid,7,0.0,10.0,100.0,500,0.0,0.0,1.0,0.0,305.67284917219996,310.4951467586264,11,12,2463.0491015625003
200,11,7,valid,0,0.1,10.0,100.0,500,1.0,0.0,0.0,0.0,296.2699701465716,306.083774821856,9.894,10.894,2215.400710078125
200,11,7,invalid,0,0.1,10.0,100.0,500,0.0,0.996,0.0,0.004,303.09138460213563,306.45942018452143,9.874,10.874,2210.9224389843753
200,11,7,valid,6,0.1,10.0,100.0,500,0.996,0.0,0.0,0.004,302.8663418654152,306.1600315077088,9.878,10.878,2211.818093203125
200,11,7,invalid,6,0.1,10.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,9.806,10.806,2195.696317265625
200,11,7,valid,7,0.1,10.0,100.0,500,0.998,0.0,0.0,0.002,300.1330407092843,306.1733442474356,9.854,10.854,2206.444167890625
200,11,7,invalid,7,0.1,10.0,100.0,500,0.0,0.0,0.444,0.556,1247.6388937506542,2000.0,9.826,10.826,2200.1745883593753
200,11,7,valid,0,0.2,10.0,100.0,500,0.962,0.0,0.0,0.038,363.43866004150203,309.5826400305805,8.916,9.916,1996.4132535937501
200,11,7,invalid,0,0.2,10.0,100.0,500,0.0,0.954,0.0,0.046,376.8385842741665,310.7268597672685,8.83,9.83,1977.156687890625
200,11,7,valid,6,0.2,10.0,100.0,500,0.946,0.0,0.0,0.054,390.81436131495644,2000.0,8.8,9.8,1970.4392812500002
200,11,7,invalid,6,0.2,10.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,8.856,9.856,1982.9784403125002
200,11,7,valid,7,0.2,10.0,100.0,500,0.962,0.0,0.0,0.038,363.82336397665233,309.70826027672194,8.866,9.866,1985.217575859375
200,11,7,invalid,7,0.2,10.0,100.0,500,0.0,0.0,0.22,0.78,1627.2435278152916,2000.0,8.872,9.872,1986.5610571875002
200,11,7,valid,0,0.4,10.0,100.0,500,0.544,0.0,0.0,0.456,1076.6593136061806,2000.0,6.538,7.538,1463.9468205468752
200,11,7,invalid,0,0.4,10.0,100.0,500,0.0,0.584,0.0,0.416,1008.6318721186818,2000.0,6.778,7.778,1517.6860736718752
200,11,7,valid,6,0.4,10.0,100.0,500,0.526,0.0,0.0,0.474,1106.9772937336932,2000.0,6.588,7.588,1475.14249828125
200,11,7,invalid,6,0.4,10.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,6.45,7.45,1444.242427734375
200,11,7,valid,7,0.4,10.0,100.0,500,0.54,0.0,0.0,0.46,1083.5110666290914,2000.0,6.604,7.604,1478.72511515625
200,11,7,invalid,7,0.4,10.0,100.0,500,0.0,0.0,0.032,0.968,1945.7842158935534,2000.0,6.692,7.692,1498.4295079687502
200,11,7,valid,0,0.0,100.0,10.0,500,1.0,0.0,0.0,0.0,35.73381516061989,36.54515279783003,11,12,2463.0491015625003
200,11,7,invalid,0,0.0,100.0,10.0,500,0.0,1.0,0.0,0.0,35.73587663084431,36.657950109891104,11,12,2463.0491015625003
200,11,7,valid,6,0.0,100.0,10.0,500,1.0,0.0,0.0,0.0,35.73078628805885,36.60794179544238,11,12,2463.0491015625003
200,11,7,invalid,6,0.0,100.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,11,12,2463.0491015625003
200,11,7,valid,7,0.0,100.0,10.0,500,1.0,0.0,0.0,0.0,35.73253142364099,36.63246752368725,11,12,2463.0491015625003
200,11,7,invalid,7,0.0,100.0,10.0,500,0.0,0.0,1.0,0.0,37.186949079770876,38.083132128202784,11,12,2463.0491015625003
200,11,7,valid,0,0.1,100.0,10.0,500,0.998,0.0,0.0,0.002,39.9877684037946,37.12349648555317,9.934,10.934,2224.357252265625
200,11,7,invalid,0,0.1,100.0,10.0,500,0.0,0.996,0.0,0.004,43.90870730240918,37.076313811130476,9.9,10.9,2216.74419140625
200,11,7,valid,6,0.1,100.0,10.0,500,1.0,0.0,0.0,0.0,36.02572727213234,37.04581039754875,9.84,10.84,2203.3093781250004
200,11,7,invalid,6,0.1,100.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,9.894,10.894,2215.400710078125
200,11,7,valid,7,0.1,100.0,10.0,500,1.0,0.0,0.0,0.0,36.03105100140629,37.08457024194762,9.87,10.87,2210.026784765625
200,11,7,invalid,7,0.1,100.0,10.0,500,0.0,0.0,0.504,0.496,1010.7105833747164,2000.0,9.966,10.966,2231.5224860156254
200,11,7,valid,0,0.2,100.0,10.0,500,0.932,0.0,0.0,0.068,169.88099692557057,2000.0,8.684,9.684,1944.4653089062501
200,11,7,invalid,0,0.2,100.0,10.0,500,0.0,0.95,0.0,0.05,134.51842903512,38.17765933073626,8.822,9.822,1975.3653794531251
200,11,7,valid,6,0.2,100.0,10.0,500,0.948,0.0,0.0,0.052,138.44240135256794,2000.0,8.784,9.784,1966.856664375
200,11,7,invalid,6,0.2,100.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,8.858,9.858,1983.426267421875
200,11,7,valid,7,0.2,100.0,10.0,500,0.956,0.0,0.0,0.044,122.72424125446713,37.944323010094664,8.886,9.886,1989.695846953125
200,11,7,invalid,7,0.2,100.0,10.0,500,0.0,0.0,0.226,0.774,1556.4113732436401,2000.0,8.892,9.892,1991.0393282812502
200,11,7,valid,0,0.4,100.0,10.0,500,0.51,0.0,0.0,0.49,998.7605294941101,2000.0,6.554,7.554,1467.5294374218752
200,11,7,invalid,0,0.4,100.0,10.0,500,0.0,0.572,0.0,0.428,877.0407151130212,2000.0,6.722,7.722,1505.146914609375
200,11,7,valid,6,0.4,100.0,10.0,500,0.538,0.0,0.0,0.462,943.7268339691726,2000.0,6.616,7.616,1481.4120778125
200,11,7,invalid,6,0.4,100.0,10.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,6.582,7.582,1473.7990169531251
200,11,7,valid,7,0.4,100.0,10.0,500,0.522,0.0,0.0,0.478,975.1926659211235,2000.0,6.542,7.542,1464.8424747656252
200,11,7,invalid,7,0.4,100.0,10.0,500,0.0,0.0,0.022,0.978,1956.8215208948989,2000.0,6.494,7.494,1454.094624140625
200,11,7,valid,0,0.0,100.0,50.0,500,1.0,0.0,0.0,0.0,77.13346813009474,81.50190510688363,11,12,2463.0491015625003
200,11,7,invalid,0,0.0,100.0,50.0,500,0.0,1.0,0.0,0.0,76.94608359593694,81.36664299047716,11,12,2463.0491015625003
200,11,7,valid,6,0.0,100.0,50.0,500,1.0,0.0,0.0,0.0,77.16946974536148,81.64485131834952,11,12,2463.0491015625003
200,11,7,invalid,6,0.0,100.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,11,12,2463.0491015625003
200,11,7,valid,7,0.0,100.0,50.0,500,1.0,0.0,0.0,0.0,77.11439898077252,81.66432657747175,11,12,2463.0491015625003
200,11,7,invalid,7,0.0,100.0,50.0,500,0.0,0.0,1.0,0.0,82.92880153580323,85.73807296241175,11,12,2463.0491015625003
200,11,7,valid,0,0.1,100.0,50.0,500,1.0,0.0,0.0,0.0,78.58022121943692,83.3666122445914,9.88,10.88,2212.2659203125004
200,11,7,invalid,0,0.1,100.0,50.0,500,0.0,0.998,0.0,0.002,82.0183867510668,82.90897501148659,9.922,10.922,2221.6702896093752
200,11,7,valid,6,0.1,100.0,50.0,500,0.998,0.0,0.0,0.002,82.10989755987458,83.18741625688456,9.898,10.898,2216.2963642968753
200,11,7,invalid,6,0.1,100.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,9.858,10.858,2207.3398221093753
200,11,7,valid,7,0.1,100.0,50.0,500,0.998,0.0,0.0,0.002,82.17398352525989,82.5911417429015,9.952,10.952,2228.3876962500003
200,11,7,invalid,7,0.1,100.0,50.0,500,0.0,0.0,0.49,0.51,1060.6199630931662,2000.0,9.914,10.914,2219.8789811718752
200,11,7,valid,0,0.2,100.0,50.0,500,0.948,0.0,0.0,0.052,179.58007499386582,2000.0,8.8,9.8,1970.4392812500002
200,11,7,invalid,0,0.2,100.0,50.0,500,0.0,0.936,0.0,0.064,202.48770750440696,2000.0,8.798,9.798,1969.9914541406251
200,11,7,valid,6,0.2,100.0,50.0,500,0.932,0.0,0.0,0.068,210.34301840738348,2000.0,8.732,9.732,1955.21315953125
200,11,7,invalid,6,0.2,100.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,8.806,9.806,1971.7827625781251
200,11,7,valid,7,0.2,100.0,50.0,500,0.956,0.0,0.0,0.044,164.1105342358651,85.21119198289126,8.886,9.886,1989.695846953125
200,11,7,invalid,7,0.2,100.0,50.0,500,0.0,0.0,0.182,0.818,1651.113959649755,2000.0,8.682,9.682,1944.0174817968752
200,11,7,valid,0,0.4,100.0,50.0,500,0.496,0.0,0.0,0.504,1048.4837748917375,2000.0,6.578,7.578,1472.9033627343752
200,11,7,invalid,0,0.4,100.0,50.0,500,0.0,0.512,0.0,0.488,1017.7140060723385,2000.0,6.544,7.544,1465.290301875
200,11,7,valid,6,0.4,100.0,50.0,500,0.508,0.0,0.0,0.492,1025.3944871302406,2000.0,6.552,7.552,1467.0816103125
200,11,7,invalid,6,0.4,100.0,50.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,6.66,7.66,1491.2642742187502
200,11,7,valid,7,0.4,100.0,50.0,500,0.554,0.0,0.0,0.446,937.3816334430056,2000.0,6.596,7.596,1476.93380671875
200,11,7,invalid,7,0.4,100.0,50.0,500,0.0,0.0,0.024,0.976,1954.0017632943188,2000.0,6.63,7.63,1484.546867578125
200,11,7,valid,0,0.0,100.0,100.0,500,1.0,0.0,0.0,0.0,129.0699353526246,137.6947286053883,11,12,2463.0491015625003
200,11,7,invalid,0,0.0,100.0,100.0,500,0.0,1.0,0.0,0.0,128.76649277641832,136.9652285784081,11,12,2463.0491015625003
200,11,7,valid,6,0.0,100.0,100.0,500,1.0,0.0,0.0,0.0,128.57317977854103,136.77049135589513,11,12,2463.0491015625003
200,11,7,invalid,6,0.0,100.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,11,12,2463.0491015625003
200,11,7,valid,7,0.0,100.0,100.0,500,1.0,0.0,0.0,0.0,128.68507072321415,136.95300191145145,11,12,2463.0491015625003
200,11,7,invalid,7,0.0,100.0,100.0,500,0.0,0.0,1.0,0.0,140.52475057450397,145.40661126916112,11,12,2463.0491015625003
200,11,7,valid,0,0.1,100.0,100.0,500,0.994,0.0,0.0,0.006,142.26331700665753,140.5638785004028,9.894,10.894,2215.400710078125
200,11,7,invalid,0,0.1,100.0,100.0,500,0.0,0.994,0.0,0.006,142.8341193696074,141.11413345185915,9.894,10.894,2215.400710078125
200,11,7,valid,6,0.1,100.0,100.0,500,1.0,0.0,0.0,0.0,131.21314683364903,140.3878574215175,9.96,10.96,2230.1790046875003
200,11,7,invalid,6,0.1,100.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,9.84,10.84,2203.3093781250004
200,11,7,valid,7,0.1,100.0,100.0,500,0.998,0.0,0.0,0.002,134.8970611552921,140.42705528272373,9.92,10.92,2221.2224625000003
200,11,7,invalid,7,0.1,100.0,100.0,500,0.0,0.0,0.498,0.502,1073.969848418458,2000.0,9.946,10.946,2227.044214921875
200,11,7,valid,0,0.2,100.0,100.0,500,0.96,0.0,0.0,0.04,208.61314273939524,144.58687944563664,8.874,9.874,1987.008884296875
200,11,7,invalid,0,0.2,100.0,100.0,500,0.0,0.952,0.0,0.048,223.4362984039459,145.11782363539092,8.798,9.798,1969.9914541406251
200,11,7,valid,6,0.2,100.0,100.0,500,0.946,0.0,0.0,0.054,234.42852652769773,2000.0,8.884,9.884,1989.2480198437502
200,11,7,invalid,6,0.2,100.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,8.822,9.822,1975.3653794531251
200,11,7,valid,7,0.2,100.0,100.0,500,0.964,0.0,0.0,0.036,201.01636572091078,144.7098061858559,8.842,9.842,1979.843650546875
200,11,7,invalid,7,0.2,100.0,100.0,500,0.0,0.0,0.236,0.764,1561.0327166491975,2000.0,8.826,9.826,1976.261033671875
200,11,7,valid,0,0.4,100.0,100.0,500,0.536,0.0,0.0,0.464,1001.7477255541974,2000.0,6.594,7.594,1476.4859796093751
200,11,7,invalid,0,0.4,100.0,100.0,500,0.0,0.504,0.0,0.496,1061.2287666819595,2000.0,6.518,7.518,1459.4685494531252
200,11,7,valid,6,0.4,100.0,100.0,500,0.566,0.0,0.0,0.434,945.9466506218529,2000.0,6.7,7.7,1500.2208164062502
200,11,7,invalid,6,0.4,100.0,100.0,500,0.0,0.0,0.0,1.0,2000.0,2000.0,6.678,7.678,1495.294718203125
200,11,7,valid,7,0.4,100.0,100.0,500,0.522,0.0,0.0,0.478,1027.9273025811644,2000.0,6.564,7.564,1469.76857296875
200,11,7,invalid,7,0.4,100.0,100.0,500,0.0,0.0,0.036,0.964,1933.0437916916721,2000.0,6.604,7.604,1478.72511515625
