synthetic_clients,validator_count,threshold,bandwidth_mbps,rtt_ms,proposal_kb,finality_record_kb,proposal_tx_ms,vote_tx_ms,network_ms,verification_ms,estimated_finality_ms
200,9,6,100.0,10.0,223.6635546875,1.43173828125,18.3225184,0.11728799999999999,38.4398064,64.01506799971685,102.45487439971686
200,9,6,100.0,50.0,223.6635546875,1.43173828125,18.3225184,0.11728799999999999,118.43980640000001,64.01506799971685,182.45487439971686
200,9,6,100.0,100.0,223.6635546875,1.43173828125,18.3225184,0.11728799999999999,218.4398064,64.01506799971685,282.45487439971686
200,11,7,10.0,10.0,223.6635546875,1.66318359375,183.225184,1.36248,204.58766400000002,77.82413000182714,282.41179400182716
200,11,7,10.0,50.0,223.6635546875,1.66318359375,183.225184,1.36248,284.587664,77.82413000182714,362.41179400182716
200,11,7,10.0,100.0,223.6635546875,1.66318359375,183.225184,1.36248,384.587664,77.82413000182714,462.41179400182716
200,11,7,50.0,10.0,223.6635546875,1.66318359375,36.6450368,0.27249599999999996,56.9175328,77.82413000182714,134.74166280182715
200,11,7,50.0,50.0,223.6635546875,1.66318359375,36.6450368,0.27249599999999996,136.9175328,77.82413000182714,214.74166280182715
200,11,7,50.0,100.0,223.6635546875,1.66318359375,36.6450368,0.27249599999999996,236.9175328,77.82413000182714,314.74166280182715
200,11,7,100.0,10.0,223.6635546875,1.66318359375,18.3225184,0.13624799999999998,38.4587664,77.82413000182714,116.28289640182714
200,11,7,100.0,50.0,223.6635546875,1.66318359375,18.3225184,0.13624799999999998,118.4587664,77.82413000182714,196.28289640182714
200,11,7,100.0,100.0,223.6635546875,1.66318359375,18.3225184,0.13624799999999998,218.4587664,77.82413000182714,296.28289640182714
